Stagione,Giocatore,Giornata,Voto,Fantavoto,Gol segnati,Gol subiti,Autoreti,Rigori segnati,Rigori sbagliati,Rigori parati,Assist,Player of the match
2020-21,Gosens,38,5,5,0,0,0,0,0,0,0,0
2020-21,Palomino,38,55,55,0,0,0,0,0,0,0,0
2020-21,Romero,38,6,6,0,0,0,0,0,0,0,0
2020-21,Maehle,38,"4,5","4,5",0,0,0,0,0,0,0,0
2020-21,De Roon,38,"5,5","4,5",0,0,0,0,0,0,0,0
2020-21,Freuler,38,"6,5",6,0,0,0,0,0,0,0,0
2020-21,Pasalic,38,55,55,0,0,0,0,0,0,0,0
2020-21,Pessina,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Malinovskyi,38,5,5,0,0,0,0,0,0,0,0
2020-21,Miranchuk,38,55,55,0,0,0,0,0,0,0,0
2020-21,Muriel,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Zapata D.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Gasperini,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Manfredini,38,5,4,0,1,0,0,0,0,0,0
2020-21,Letizia,38,"6,5","7,5",0,0,0,0,0,0,1,0
2020-21,Barba,38,6,6,0,0,0,0,0,0,0,0
2020-21,Glik,38,5,5,0,0,0,0,0,0,0,0
2020-21,Caldirola,38,6,6,0,0,0,0,0,0,0,0
2020-21,Foulon,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Pastina,38,"6,5",6,0,0,0,0,0,0,0,0
2020-21,Hetemaj,38,"5,5",5,0,0,0,0,0,0,0,0
2020-21,Tello,38,7,10,1,0,0,0,0,0,0,0
2020-21,Dabo,38,6,6,0,0,0,0,0,0,0,0
2020-21,Sanogo,38,55,55,0,0,0,0,0,0,0,0
2020-21,Diambo,38,55,55,0,0,0,0,0,0,0,0
2020-21,Lapadula,38,6,6,0,0,0,0,0,0,0,0
2020-21,Improta,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Di Serio,38,6,6,0,0,0,0,0,0,0,0
2020-21,Gaich,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Inzaghi F.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Skorupski,38,5,1,0,4,0,0,0,0,0,0
2020-21,De Silvestri,38,5,5,0,0,0,0,0,0,0,0
2020-21,Farago',38,6,6,0,0,0,0,0,0,0,0
2020-21,Tomiyasu,38,"4,5","4,5",0,0,0,0,0,0,0,0
2020-21,Soumaoro,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Antov,38,6,6,0,0,0,0,0,0,0,0
2020-21,Medel,38,"4,5",4,0,0,0,0,0,0,0,0
2020-21,Svanberg,38,5,5,0,0,0,0,0,0,0,0
2020-21,Schouten,38,5,5,0,0,0,0,0,0,0,0
2020-21,Baldursson,38,55,55,0,0,0,0,0,0,0,0
2020-21,Palacio,38,"5,5","6,5",0,0,0,0,0,0,1,0
2020-21,Sansone,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Vignato,38,5,5,0,0,0,0,0,0,0,0
2020-21,Orsolini,38,"6,5","9,5",1,0,0,0,0,0,0,0
2020-21,Barrow,38,5,5,0,0,0,0,0,0,0,0
2020-21,Skov Olsen,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Mihajlovic,38,4,4,0,0,0,0,0,0,0,0
2020-21,Cragno,38,"6,5","5,5",0,1,0,0,0,0,0,0
2020-21,Rugani,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Lykogiannis,38,6,6,0,0,0,0,0,0,0,0
2020-21,Klavan,38,5,5,0,0,0,0,0,0,0,0
2020-21,Zappa,38,5,5,0,0,0,0,0,0,0,0
2020-21,Carboni A.,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Nainggolan,38,55,55,0,0,0,0,0,0,0,0
2020-21,Duncan,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Deiola,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Sottil,38,55,55,0,0,0,0,0,0,0,0
2020-21,Nandez,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pereiro,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Marin,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Cerri,38,6,6,0,0,0,0,0,0,0,0
2020-21,Joao Pedro,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Simeone,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Semplici,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Crespi,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Marrone,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pereira P.,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Cuomo,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Djidji,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Cigarini,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Benali,38,6,6,0,0,0,0,0,0,0,0
2020-21,Molina S.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Zanellato,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Simy,38,5,5,0,0,0,0,0,0,0,0
2020-21,Ounas,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Messias,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Cosmi,38,6,6,0,0,0,0,0,0,0,0
2020-21,Terracciano,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Biraghi,38,6,6,0,0,0,0,0,0,0,0
2020-21,Caceres,38,6,6,0,0,0,0,0,0,0,0
2020-21,Olivera M.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Venuti,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Igor,38,55,55,0,0,0,0,0,0,0,0
2020-21,Martinez Quarta,38,6,6,0,0,0,0,0,0,0,0
2020-21,Borja Valero,38,6,6,0,0,0,0,0,0,0,0
2020-21,Bonaventura,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Callejon,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pulgar,38,"5,5",5,0,0,0,0,0,0,0,0
2020-21,Eysseric,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Castrovilli,38,"5,5",5,0,0,0,0,0,0,0,0
2020-21,Ribery,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Vlahovic,38,6,6,0,0,0,0,0,0,0,0
2020-21,Kokorin,38,6,6,0,0,0,0,0,0,0,0
2020-21,Iachini,38,6,6,0,0,0,0,0,0,0,0
2020-21,Paleari,38,6,6,0,0,0,0,0,0,0,0
2020-21,Masiello,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Zapata C.,38,7,7,0,0,0,0,0,0,0,0
2020-21,Goldaniga,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Zappacosta,38,6,6,0,0,0,0,0,0,0,0
2020-21,Criscito,38,55,55,0,0,0,0,0,0,0,0
2020-21,Radovanovic,38,55,55,0,0,0,0,0,0,0,0
2020-21,Strootman,38,7,"6,5",0,0,0,0,0,0,0,0
2020-21,Melegoni,38,"6,5",6,0,0,0,0,0,0,0,0
2020-21,Zajc,38,6,6,0,0,0,0,0,0,0,0
2020-21,Behrami,38,5,4,0,0,0,0,0,0,0,0
2020-21,Rovella,38,7,8,0,0,0,0,0,0,1,0
2020-21,Pandev,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pjaca,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Shomurodov,38,7,10,1,0,0,0,0,0,0,0
2020-21,Kallon,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Ballardini,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Handanovic,38,6,6,0,0,0,0,0,0,0,0
2020-21,Padelli,38,6,5,0,1,0,0,0,0,0,0
2020-21,D'ambrosio,38,6,6,0,0,0,0,0,0,0,0
2020-21,Ranocchia,38,6,6,0,0,0,0,0,0,0,0
2020-21,Bastoni,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Young,38,7,10,1,0,0,0,0,0,0,0
2020-21,Hakimi,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Vecino,38,"6,5","7,5",0,0,0,0,0,0,1,0
2020-21,Perisic,38,7,10,1,0,0,0,0,0,0,0
2020-21,Gagliardini,38,6,6,0,0,0,0,0,0,0,0
2020-21,Sensi,38,6,6,0,0,0,0,0,0,0,0
2020-21,Eriksen,38,"6,5","9,5",1,0,0,0,0,0,0,0
2020-21,Pinamonti,38,6,6,0,0,0,0,0,0,0,0
2020-21,Sanchez,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Lukaku,38,"6,5","9,5",1,0,0,0,0,0,0,0
2020-21,Martinez L.,38,7,"9,5",0,0,0,1,0,0,0,0
2020-21,Conte,38,7,7,0,0,0,0,0,0,0,0
2020-21,Szczesny,38,"6,5","7,5",0,0,0,0,0,0,1,0
2020-21,Pinsoglio,38,6,5,0,1,0,0,0,0,0,0
2020-21,Bonucci,38,6,6,0,0,0,0,0,0,0,0
2020-21,Chiellini,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Alex Sandro,38,6,6,0,0,0,0,0,0,0,0
2020-21,Cuadrado,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Danilo,38,6,6,0,0,0,0,0,0,0,0
2020-21,De Ligt,38,6,6,0,0,0,0,0,0,0,0
2020-21,Bernardeschi,38,6,6,0,0,0,0,0,0,0,0
2020-21,Chiesa,38,7,10,1,0,0,0,0,0,0,0
2020-21,Rabiot,38,7,10,1,0,0,0,0,0,0,0
2020-21,Kulusevski,38,7,8,0,0,0,0,0,0,1,0
2020-21,Arthur,38,6,6,0,0,0,0,0,0,0,0
2020-21,Mckennie,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Dybala,38,"6,5","7,5",0,0,0,0,0,0,1,0
2020-21,Morata,38,"7,5",13,2,0,0,0,0,0,0,0
2020-21,Pirlo,38,7,7,0,0,0,0,0,0,0,0
2020-21,Strakosha,38,6,4,0,2,0,0,0,0,0,0
2020-21,Radu,38,5,5,0,0,0,0,0,0,0,0
2020-21,Armini,38,55,55,0,0,0,0,0,0,0,0
2020-21,Cataldi,38,6,6,0,0,0,0,0,0,0,0
2020-21,Lulic,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Parolo,38,"5,5",5,0,0,0,0,0,0,0,0
2020-21,Fares,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Marusic,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Lucas Leiva,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Lazzari,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Escalante,38,55,55,0,0,0,0,0,0,0,0
2020-21,Akpa Akpro,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Bertini,38,55,55,0,0,0,0,0,0,0,0
2020-21,Correa,38,6,6,0,0,0,0,0,0,0,0
2020-21,Moro,38,55,55,0,0,0,0,0,0,0,0
2020-21,Muriqi,38,5,5,0,0,0,0,0,0,0,0
2020-21,Inzaghi S.,38,5,5,0,0,0,0,0,0,0,0
2020-21,Donnarumma G.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Calabria,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Kjaer,38,7,7,0,0,0,0,0,0,0,0
2020-21,Dalot,38,55,55,0,0,0,0,0,0,0,0
2020-21,Hernandez T.,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Tomori,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Krunic,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Kessie',38,8,14,0,0,0,2,0,0,0,0
2020-21,Calhanoglu,38,6,6,0,0,0,0,0,0,0,0
2020-21,Meite',38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Bennacer,38,"4,5","4,5",0,0,0,0,0,0,0,0
2020-21,Diaz B.,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Saelemaekers,38,6,6,0,0,0,0,0,0,0,0
2020-21,Mandzukic,38,55,55,0,0,0,0,0,0,0,0
2020-21,Rafael Leao,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pioli,38,8,8,0,0,0,0,0,0,0,0
2020-21,Meret,38,"6,5","5,5",0,1,0,0,0,0,0,0
2020-21,Hysaj,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Mario Rui,38,6,6,0,0,0,0,0,0,0,0
2020-21,Manolas,38,6,6,0,0,0,0,0,0,0,0
2020-21,Di Lorenzo,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Rrahmani,38,7,10,1,0,0,0,0,0,0,0
2020-21,Zielinski,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Politano,38,6,6,0,0,0,0,0,0,0,0
2020-21,Bakayoko,38,"5,5",5,0,0,0,0,0,0,0,0
2020-21,Ruiz,38,6,6,0,0,0,0,0,0,0,0
2020-21,Petagna,38,55,55,0,0,0,0,0,0,0,0
2020-21,Insigne,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Mertens,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Lozano,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Osimhen,38,5,5,0,0,0,0,0,0,0,0
2020-21,Gattuso,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Sepe,38,"5,5","2,5",0,3,0,0,0,0,0,0
2020-21,Laurini,38,5,5,0,0,0,0,0,0,0,0
2020-21,Bani,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Valenti,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Busi,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Balogh,38,6,6,0,0,0,0,0,0,0,0
2020-21,Dierckx,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Zagaritis,38,6,6,0,0,0,0,0,0,0,0
2020-21,Brugman,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Hernani,38,"4,5","4,5",0,0,0,0,0,0,0,0
2020-21,Sohm,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Kosznovszky,38,5,5,0,0,0,0,0,0,0,0
2020-21,Gervinho,38,6,6,0,0,0,0,0,0,0,0
2020-21,Cornelius,38,5,5,0,0,0,0,0,0,0,0
2020-21,Pelle',38,6,6,0,0,0,0,0,0,0,0
2020-21,Traore' C.,38,55,55,0,0,0,0,0,0,0,0
2020-21,D'aversa,38,5,5,0,0,0,0,0,0,0,0
2020-21,Fuzato,38,7,5,0,2,0,0,0,0,0,0
2020-21,Santon,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Karsdorp,38,6,6,0,0,0,0,0,0,0,0
2020-21,Mancini,38,6,6,0,0,0,0,0,0,0,0
2020-21,Kumbulla,38,5,"4,5",0,0,0,0,0,0,0,0
2020-21,Reynolds,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Cristante,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Pastore,38,6,6,0,0,0,0,0,0,0,0
2020-21,Mkhitaryan,38,7,10,1,0,0,0,0,0,0,0
2020-21,Villar,38,6,6,0,0,0,0,0,0,0,0
2020-21,Darboe,38,5,5,0,0,0,0,0,0,0,0
2020-21,Dzeko,38,"6,5","7,5",0,0,0,0,0,0,1,0
2020-21,El Shaarawy,38,"6,5","9,5",1,0,0,0,0,0,0,0
2020-21,Pedro,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Mayoral,38,5,5,0,0,0,0,0,0,0,0
2020-21,Fonseca,38,6,6,0,0,0,0,0,0,0,0
2020-21,Letica,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Ferrari A.,38,7,7,0,0,0,0,0,0,0,0
2020-21,Regini,38,55,55,0,0,0,0,0,0,0,0
2020-21,Colley,38,7,10,1,0,0,0,0,0,0,0
2020-21,Augello,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Yoshida,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Candreva,38,7,8,0,0,0,0,0,0,1,0
2020-21,Verre,38,6,6,0,0,0,0,0,0,0,0
2020-21,Jankto,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Leris,38,"6,5",6,0,0,0,0,0,0,0,0
2020-21,Ekdal,38,6,6,0,0,0,0,0,0,0,0
2020-21,Adrien Silva,38,6,6,0,0,0,0,0,0,0,0
2020-21,Askildsen,38,55,55,0,0,0,0,0,0,0,0
2020-21,Gabbiadini,38,"7,5","10,5",1,0,0,0,0,0,0,0
2020-21,Quagliarella,38,7,10,1,0,0,0,0,0,0,0
2020-21,Torregrossa,38,55,55,0,0,0,0,0,0,0,0
2020-21,Ranieri C.,38,"7,5","7,5",0,0,0,0,0,0,0,0
2020-21,Consigli,38,6,6,0,0,0,0,0,0,0,0
2020-21,Chiriches,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Ferrari G.,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Rogerio,38,6,6,0,0,0,0,0,0,0,0
2020-21,Toljan,38,6,6,0,0,0,0,0,0,0,0
2020-21,Kyriakopoulos,38,6,8,1,0,0,0,0,0,0,0
2020-21,Ayhan,38,6,6,0,0,0,0,0,0,0,0
2020-21,Locatelli,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Djuricic,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Bourabia,38,6,6,0,0,0,0,0,0,0,0
2020-21,Traore' Hj.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Lopez M.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Berardi,38,"7,5","11,5",0,0,0,1,0,0,1,0
2020-21,Defrel,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Caputo,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Boga,38,6,6,0,0,0,0,0,0,0,0
2020-21,De Zerbi,38,7,"6,5",0,0,0,0,0,0,0,0
2020-21,Rafael,38,"7,5","5,5",0,2,0,0,0,0,0,0
2020-21,Terzi,38,5,5,0,0,0,0,0,0,0,0
2020-21,Capradossi,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Erlic,38,55,55,0,0,0,0,0,0,0,0
2020-21,Ramos,38,6,6,0,0,0,0,0,0,0,0
2020-21,Vignali,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Bastoni S.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Agoume,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Agudelo,38,6,6,0,0,0,0,0,0,0,0
2020-21,Maggiore,38,6,6,0,0,0,0,0,0,0,0
2020-21,Ricci M.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Estevez,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pobega,38,7,10,1,0,0,0,0,0,0,0
2020-21,Verde,38,7,10,1,0,0,0,0,0,0,0
2020-21,Gyasi,38,6,6,0,0,0,0,0,0,0,0
2020-21,Nzola,38,7,9,0,0,0,0,0,0,2,0
2020-21,Italiano,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Ujkani,38,6,5,0,1,0,0,0,0,0,0
2020-21,Izzo,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Ansaldi,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Buongiorno,38,6,6,0,0,0,0,0,0,0,0
2020-21,Bremer,38,7,10,1,0,0,0,0,0,0,0
2020-21,Singo,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Vojvoda,38,6,6,0,0,0,0,0,0,0,0
2020-21,Rincon,38,6,6,0,0,0,0,0,0,0,0
2020-21,Verdi,38,"6,5","7,5",0,0,0,0,0,0,1,0
2020-21,Mandragora,38,6,6,0,0,0,0,0,0,0,0
2020-21,Linetty,38,6,6,0,0,0,0,0,0,0,0
2020-21,Zaza,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Belotti,38,6,6,0,0,0,0,0,0,0,0
2020-21,Sanabria,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Bonazzoli,38,55,55,0,0,0,0,0,0,0,0
2020-21,Nicola,38,6,6,0,0,0,0,0,0,0,0
2020-21,Musso,38,6,1,0,5,0,0,0,0,0,0
2020-21,Gasparini,38,55,55,0,0,0,0,0,0,0,0
2020-21,Samir,38,4,4,0,0,0,0,0,0,0,0
2020-21,Bonifazi,38,4,4,0,0,0,0,0,0,0,0
2020-21,Stryger Larsen,38,5,5,0,0,0,0,0,0,0,0
2020-21,Zeegelaar,38,"4,5","4,5",0,0,0,0,0,0,0,0
2020-21,Rodrigo Becao,38,5,5,0,0,0,0,0,0,0,0
2020-21,Molina N.,38,"4,5","4,5",0,0,0,0,0,0,0,0
2020-21,Pereyra,38,"6,5","9,5",0,0,0,1,0,0,0,0
2020-21,De Paul,38,6,6,0,0,0,0,0,0,0,0
2020-21,Walace,38,5,5,0,0,0,0,0,0,0,0
2020-21,Palumbo,38,55,55,0,0,0,0,0,0,0,0
2020-21,Makengo,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Llorente,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Okaka,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Forestieri,38,6,6,0,0,0,0,0,0,0,0
2020-21,Gotti,38,5,5,0,0,0,0,0,0,0,0
2020-21,Berardi A.,38,6,6,0,0,0,0,0,0,0,0
2020-21,Pandur,38,6,5,0,1,0,0,0,0,0,0
2020-21,Dimarco,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Faraoni,38,7,10,1,0,0,0,0,0,0,0
2020-21,Ceccherini,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Gunter,38,7,8,0,0,0,0,0,0,1,0
2020-21,Dawidowicz,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Lovato,38,55,55,0,0,0,0,0,0,0,0
2020-21,Ruegg,38,55,55,0,0,0,0,0,0,0,0
2020-21,Udogie,38,6,"5,5",0,0,0,0,0,0,0,0
2020-21,Lazovic,38,6,6,0,0,0,0,0,0,0,0
2020-21,Bessa,38,6,6,0,0,0,0,0,0,0,0
2020-21,Zaccagni,38,"6,5","6,5",0,0,0,0,0,0,0,0
2020-21,Ilic,38,"6,5",6,0,0,0,0,0,0,0,0
2020-21,Lasagna,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Kalinic,38,"5,5","5,5",0,0,0,0,0,0,0,0
2020-21,Juric,38,7,"6,5",0,0,0,0,0,0,0,0
2021-22,Musso,1,6,"4,5",0,1,0,0,0,0,0,0
2021-22,Pezzella Giu.,1,6,6,0,0,0,0,0,0,0,0
2021-22,Djimsiti,1,6,6,0,0,0,0,0,0,0,0
2021-22,Gosens,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Palomino,1,"6,5","6,5",0,0,0,0,0,0,0,0
2021-22,Demiral,1,"5,5",5,0,0,0,0,0,0,0,0
2021-22,Lovato,1,55,55,0,0,0,0,0,0,0,0
2021-22,Maehle,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Pasalic,1,"6,5","7,5",0,0,0,0,0,0,1,0
2021-22,Pessina,1,6,6,0,0,0,0,0,0,0,0
2021-22,Malinovskyi,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Miranchuk,1,6,6,0,0,0,0,0,0,0,0
2021-22,Ilicic,1,"6,5","6,5",0,0,0,0,0,0,0,0
2021-22,Muriel,1,7,10,1,0,0,0,0,0,0,0
2021-22,Piccoli,1,7,10,1,0,0,0,0,0,0,0
2021-22,Lammers,1,6,6,0,0,0,0,0,0,0,0
2021-22,Gasperini,1,"6,5","6,5",0,0,0,0,0,0,0,0
2021-22,Skorupski,1,6,4,0,2,0,0,0,0,0,0
2021-22,De Silvestri,1,8,14,2,0,0,0,0,0,0,0
2021-22,Bonifazi,1,"5,5",5,0,0,0,0,0,0,0,0
2021-22,Hickey,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Medel,1,6,6,0,0,0,0,0,0,0,0
2021-22,Vignato,1,6,6,0,0,0,0,0,0,0,0
2021-22,Orsolini,1,6,7,0,0,0,0,0,0,1,0
2021-22,Soriano,1,"4,5","3,5",0,0,0,0,0,0,0,0
2021-22,Svanberg,1,55,55,0,0,0,0,0,0,0,0
2021-22,Schouten,1,"5,5","5,5",0,0,0,0,0,0,1,0
2021-22,Skov Olsen,1,55,55,0,0,0,0,0,0,0,0
2021-22,Dominguez,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Sansone,1,"6,5",7,0,0,0,0,0,0,1,0
2021-22,Barrow,1,5,5,0,0,0,0,0,0,0,0
2021-22,Arnautovic,1,"6,5","9,5",1,0,0,0,0,0,0,0
2021-22,Van Hooijdonk,1,55,55,0,0,0,0,0,0,0,0
2021-22,Mihajlovic,1,"6,5","6,5",0,0,0,0,0,0,0,0
2021-22,Cragno,1,"5,5","3,5",0,2,0,0,0,0,0,0
2021-22,Ceppitelli,1,6,6,0,0,0,0,0,0,0,0
2021-22,Dalbert,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Godin,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Lykogiannis,1,55,55,0,0,0,0,0,0,0,0
2021-22,Walukiewicz,1,5,5,0,0,0,0,0,0,0,0
2021-22,Zappa,1,6,"5,5",0,0,0,0,0,0,0,0
2021-22,Carboni A.,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Strootman,1,6,"5,5",0,0,0,0,0,0,0,0
2021-22,Deiola,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Nandez,1,"6,5","6,5",0,0,0,0,0,0,0,0
2021-22,Pereiro,1,6,6,0,0,0,0,0,0,0,0
2021-22,Marin,1,6,7,0,0,0,0,0,0,1,0
2021-22,Pavoletti,1,6,6,0,0,0,0,0,0,0,0
2021-22,Joao Pedro,1,"7,5","13,5",1,0,0,1,0,0,0,0
2021-22,Simeone,1,55,55,0,0,0,0,0,0,0,0
2021-22,Semplici,1,6,6,0,0,0,0,0,0,0,0
2021-22,Vicario,1,5,2,0,3,0,0,0,0,0,0
2021-22,Romagnoli S.,1,"4,5","4,5",0,0,0,0,0,0,0,0
2021-22,Fiamozzi,1,55,55,0,0,0,0,0,0,0,0
2021-22,Marchizza,1,5,5,0,0,0,0,0,0,0,0
2021-22,Ismajli,1,6,"5,5",0,0,0,0,0,0,0,0
2021-22,Stojanovic,1,"6,5",6,0,0,0,0,0,0,0,0
2021-22,Haas,1,6,6,0,0,0,0,0,0,0,0
2021-22,Bandinelli,1,"6,5","9,5",1,0,0,0,0,0,0,0
2021-22,Crociata,1,6,6,0,0,0,0,0,0,0,0
2021-22,Zurkowski,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Henderson L.,1,6,6,0,0,0,0,0,0,0,0
2021-22,Bajrami,1,7,8,0,0,0,0,0,0,1,0
2021-22,Ricci S.,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Cutrone,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,La Mantia,1,55,55,0,0,0,0,0,0,0,0
2021-22,Mancuso,1,6,6,0,0,0,0,0,0,0,0
2021-22,Andreazzoli,1,"5,5","5,5",0,0,0,0,0,0,0,0
2021-22,Dragowski,1,4,3,0,0,0,0,0,0,0,0
2021-22,Terracciano,1,6,3,0,3,0,0,0,0,0,0
2021-22,Biraghi,1,6,6,0,0,0,0,0,0,0,0
